Date,AAI US Equity,AAL US Equity,ALGT US Equity,ALK US Equity,ANS US Equity,AWAQC US Equity,DAL US Equity,FRNTQ US Equity,FRNTQ US Equity,GLUX US Equity,HA US Equity,JBLU US Equity,LCC US Equity,LUV US Equity,MEH US Equity,MESA US Equity,NWA US Equity,SAVE US Equity,SKYW US Equity,UAL US Equity,RHWI US Equity,XJT US Equity,VA US Equity
2016-05-23,#N/A,31.73,138.15,#N/A,#N/A,#N/A,42.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.72,#N/A,#N/A,#N/A,#N/A,55.65
2016-05-24,#N/A,32.15,138.97,#N/A,#N/A,#N/A,43.63,#N/A,#N/A,0.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.64,#N/A,#N/A,#N/A,#N/A,55.85
2016-05-25,#N/A,32.17,139.12,#N/A,#N/A,#N/A,43.5,#N/A,#N/A,0.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.79,#N/A,#N/A,#N/A,#N/A,55.88
2016-05-26,#N/A,31.51,136.49,#N/A,#N/A,#N/A,42.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.69,#N/A,#N/A,#N/A,#N/A,55.86
2016-05-27,#N/A,31.65,139.67,#N/A,#N/A,#N/A,43.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.54,#N/A,#N/A,#N/A,#N/A,55.98
2016-05-31,#N/A,31.91,139.02,#N/A,#N/A,#N/A,43.46,#N/A,#N/A,0.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.47,#N/A,#N/A,#N/A,#N/A,55.98
2016-06-01,#N/A,31.95,142.67,#N/A,#N/A,#N/A,43.51,#N/A,#N/A,0.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.42,#N/A,#N/A,#N/A,#N/A,55.96
2016-06-02,#N/A,31.67,140.39,#N/A,#N/A,#N/A,42.45,#N/A,#N/A,0.069,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.77,#N/A,#N/A,#N/A,#N/A,55.91
2016-06-03,#N/A,30.81,138.61,#N/A,#N/A,#N/A,41.57,#N/A,#N/A,0.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.94,#N/A,#N/A,#N/A,#N/A,55.98
2016-06-06,#N/A,31.26,140.13,#N/A,#N/A,#N/A,41.28,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.82,#N/A,#N/A,#N/A,#N/A,55.91
2016-06-07,#N/A,32.36,143.55,#N/A,#N/A,#N/A,42.1,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.2,#N/A,#N/A,#N/A,#N/A,56.11
2016-06-08,#N/A,32.51,152.92,#N/A,#N/A,#N/A,41.85,#N/A,#N/A,0.139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.49,#N/A,#N/A,#N/A,#N/A,56.17
2016-06-09,#N/A,33.4,150.74,#N/A,#N/A,#N/A,42.4,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.78,#N/A,#N/A,#N/A,#N/A,56.11
2016-06-10,#N/A,33.14,148.67,#N/A,#N/A,#N/A,42.04,#N/A,#N/A,0.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.81,#N/A,#N/A,#N/A,#N/A,56.02
2016-06-13,#N/A,31.8,145.85,#N/A,#N/A,#N/A,40.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.3,#N/A,#N/A,#N/A,#N/A,56.01
2016-06-14,#N/A,30.36,148.93,#N/A,#N/A,#N/A,39.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.76,#N/A,#N/A,#N/A,#N/A,56.03
2016-06-15,#N/A,30.49,146.48,#N/A,#N/A,#N/A,38.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.94,#N/A,#N/A,#N/A,#N/A,56.06
2016-06-16,#N/A,29.14,146.13,#N/A,#N/A,#N/A,38.02,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.33,#N/A,#N/A,#N/A,#N/A,56.2
2016-06-17,#N/A,29.34,143.9,#N/A,#N/A,#N/A,38.01,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.48,#N/A,#N/A,#N/A,#N/A,56.11
2016-06-20,#N/A,29.71,143.99,#N/A,#N/A,#N/A,38.09,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.85,#N/A,#N/A,#N/A,#N/A,56.2
2016-06-21,#N/A,30.02,145.07,#N/A,#N/A,#N/A,38.67,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.57,#N/A,#N/A,#N/A,#N/A,56.13
2016-06-22,#N/A,29.89,143.34,#N/A,#N/A,#N/A,38.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.98,#N/A,#N/A,#N/A,#N/A,56.13
2016-06-23,#N/A,30.33,143.51,#N/A,#N/A,#N/A,38.31,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.89,#N/A,#N/A,#N/A,#N/A,56.26
2016-06-24,#N/A,27.05,141.5,#N/A,#N/A,#N/A,35.18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.29,#N/A,#N/A,#N/A,#N/A,56
2016-06-27,#N/A,25.27,138.55,#N/A,#N/A,#N/A,33.36,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.31,#N/A,#N/A,#N/A,#N/A,55.99
2016-06-28,#N/A,26.77,141.45,#N/A,#N/A,#N/A,34.67,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.17,#N/A,#N/A,#N/A,#N/A,56.07
2016-06-29,#N/A,27.7,145.51,#N/A,#N/A,#N/A,36.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.09,#N/A,#N/A,#N/A,#N/A,56.13
2016-06-30,#N/A,28.31,151.5,#N/A,#N/A,#N/A,36.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.87,#N/A,#N/A,#N/A,#N/A,56.21
2016-07-01,#N/A,29.33,148.78,#N/A,#N/A,#N/A,36.77,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.06,#N/A,#N/A,#N/A,#N/A,56.44
2016-07-05,#N/A,28.93,144.52,#N/A,#N/A,#N/A,35.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.31,#N/A,#N/A,#N/A,#N/A,56.44
2016-07-06,#N/A,28.35,145.49,#N/A,#N/A,#N/A,35.58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.64,#N/A,#N/A,#N/A,#N/A,56.28
2016-07-07,#N/A,29.4,145.68,#N/A,#N/A,#N/A,36.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.18,#N/A,#N/A,#N/A,#N/A,56.31
2016-07-08,#N/A,30.04,148.18,#N/A,#N/A,#N/A,37.37,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.03,#N/A,#N/A,#N/A,#N/A,56.26
2016-07-11,#N/A,31.16,146.93,#N/A,#N/A,#N/A,38.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.96,#N/A,#N/A,#N/A,#N/A,56.22
2016-07-12,#N/A,34.66,148.5,#N/A,#N/A,#N/A,40.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.93,#N/A,#N/A,#N/A,#N/A,56.16
2016-07-13,#N/A,34.45,147.16,#N/A,#N/A,#N/A,39.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.54,#N/A,#N/A,#N/A,#N/A,56.08
2016-07-14,#N/A,35.88,149.57,#N/A,#N/A,#N/A,40.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.55,#N/A,#N/A,#N/A,#N/A,56.29
2016-07-15,#N/A,35.89,148.03,#N/A,#N/A,#N/A,39.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.46,#N/A,#N/A,#N/A,#N/A,56.4
2016-07-18,#N/A,36.03,147.26,#N/A,#N/A,#N/A,40.1,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.81,#N/A,#N/A,#N/A,#N/A,56.26
2016-07-19,#N/A,36.01,144.4,#N/A,#N/A,#N/A,40.53,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.89,#N/A,#N/A,#N/A,#N/A,56.11
2016-07-20,#N/A,35.92,141.45,#N/A,#N/A,#N/A,40.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.81,#N/A,#N/A,#N/A,#N/A,56.15
2016-07-21,#N/A,34.96,139.98,#N/A,#N/A,#N/A,38.52,#N/A,#N/A,0.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.25,#N/A,#N/A,#N/A,#N/A,56.1
2016-07-22,#N/A,36.36,142.81,#N/A,#N/A,#N/A,38.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.76,#N/A,#N/A,#N/A,#N/A,56.26
2016-07-25,#N/A,35.8,141.39,#N/A,#N/A,#N/A,38.96,#N/A,#N/A,0.123063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.93,#N/A,#N/A,#N/A,#N/A,56.37
2016-07-26,#N/A,36.55,140.6,#N/A,#N/A,#N/A,39.03,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.01,#N/A,#N/A,#N/A,#N/A,56.4
2016-07-27,#N/A,36.2,134.2,#N/A,#N/A,#N/A,38.54,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.73,#N/A,#N/A,#N/A,#N/A,56.29
2016-07-28,#N/A,36.34,134.9,#N/A,#N/A,#N/A,39.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.55,#N/A,#N/A,#N/A,#N/A,55.84
2016-07-29,#N/A,35.5,129.77,#N/A,#N/A,#N/A,38.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.75,#N/A,#N/A,#N/A,#N/A,55.92
2016-08-01,#N/A,35.6,128.26,#N/A,#N/A,#N/A,39.48,#N/A,#N/A,0.115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.59,#N/A,#N/A,#N/A,#N/A,56.06
2016-08-02,#N/A,33.51,123.24,#N/A,#N/A,#N/A,36.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.54,#N/A,#N/A,#N/A,#N/A,55.97
2016-08-03,#N/A,33.48,122.82,#N/A,#N/A,#N/A,36.48,#N/A,#N/A,0.1185,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.53,#N/A,#N/A,#N/A,#N/A,56.12
2016-08-04,#N/A,33.58,124.89,#N/A,#N/A,#N/A,36.54,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.43,#N/A,#N/A,#N/A,#N/A,55.93
2016-08-05,#N/A,34.44,129.05,#N/A,#N/A,#N/A,37.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.91,#N/A,#N/A,#N/A,#N/A,55.96
2016-08-08,#N/A,34.35,128.28,#N/A,#N/A,#N/A,37.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.71,#N/A,#N/A,#N/A,#N/A,55.91
2016-08-09,#N/A,34.59,125.17,#N/A,#N/A,#N/A,37.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.65,#N/A,#N/A,#N/A,#N/A,55.93
2016-08-10,#N/A,34.18,125.9,#N/A,#N/A,#N/A,36.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.49,#N/A,#N/A,#N/A,#N/A,55.92
2016-08-11,#N/A,34.96,126.67,#N/A,#N/A,#N/A,36.7,#N/A,#N/A,0.1325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.44,#N/A,#N/A,0.02,#N/A,55.88
2016-08-12,#N/A,34.92,126.63,#N/A,#N/A,#N/A,36.35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.98,#N/A,#N/A,#N/A,#N/A,55.95
2016-08-15,#N/A,35.87,128.51,#N/A,#N/A,#N/A,36.92,#N/A,#N/A,0.135,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.27,#N/A,#N/A,#N/A,#N/A,55.98
2016-08-16,#N/A,36.75,129.62,#N/A,#N/A,#N/A,36.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.95,#N/A,#N/A,#N/A,#N/A,55.95
2016-08-17,#N/A,36.6,130.05,#N/A,#N/A,#N/A,37.51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.05,#N/A,#N/A,#N/A,#N/A,56.04
2016-08-18,#N/A,36.67,132.03,#N/A,#N/A,#N/A,37.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.09,#N/A,#N/A,#N/A,#N/A,55.95
2016-08-19,#N/A,36.49,133.53,#N/A,#N/A,#N/A,36.77,#N/A,#N/A,0.115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.75,#N/A,#N/A,#N/A,#N/A,55.97
2016-08-22,#N/A,36,131.06,#N/A,#N/A,#N/A,36.61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.8,#N/A,#N/A,#N/A,#N/A,55.99
2016-08-23,#N/A,36.4,132.93,#N/A,#N/A,#N/A,36.69,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.9,#N/A,#N/A,#N/A,#N/A,56.1
2016-08-24,#N/A,36.65,134.37,#N/A,#N/A,#N/A,36.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.97,#N/A,#N/A,#N/A,#N/A,56.1
2016-08-25,#N/A,36.72,136.38,#N/A,#N/A,#N/A,36.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.79,#N/A,#N/A,#N/A,#N/A,55.94
2016-08-26,#N/A,36.23,136.37,#N/A,#N/A,#N/A,36.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.28,#N/A,#N/A,#N/A,#N/A,55.97
2016-08-29,#N/A,36.17,135.57,#N/A,#N/A,#N/A,36.55,#N/A,#N/A,0.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.39,#N/A,#N/A,#N/A,#N/A,55.86
2016-08-30,#N/A,37.05,137.68,#N/A,#N/A,#N/A,37.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.96,#N/A,#N/A,#N/A,#N/A,55.87
2016-08-31,#N/A,36.3,138.24,#N/A,#N/A,#N/A,36.75,#N/A,#N/A,0.115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.99,#N/A,#N/A,#N/A,#N/A,55.69
2016-09-01,#N/A,36.24,136.41,#N/A,#N/A,#N/A,36.82,#N/A,#N/A,0.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.53,#N/A,#N/A,#N/A,#N/A,55.72
2016-09-02,#N/A,36.53,136.37,#N/A,#N/A,#N/A,37.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.81,#N/A,#N/A,#N/A,#N/A,55.82
2016-09-06,#N/A,36.96,134.99,#N/A,#N/A,#N/A,36.82,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.94,#N/A,#N/A,#N/A,#N/A,55.92
2016-09-07,#N/A,38.75,146.01,#N/A,#N/A,#N/A,38.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.82,#N/A,#N/A,#N/A,#N/A,55.95
2016-09-08,#N/A,39.35,146.03,#N/A,#N/A,#N/A,39.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.39,#N/A,#N/A,#N/A,#N/A,55.98
2016-09-09,#N/A,38.49,142.13,#N/A,#N/A,#N/A,37.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.36,#N/A,#N/A,#N/A,#N/A,55.95
2016-09-12,#N/A,38.34,141.82,#N/A,#N/A,#N/A,38.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.21,#N/A,#N/A,#N/A,#N/A,55.95
2016-09-13,#N/A,37.37,138.66,#N/A,#N/A,#N/A,37.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.41,#N/A,#N/A,#N/A,#N/A,55.92
2016-09-14,#N/A,36.39,134.16,#N/A,#N/A,#N/A,37.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.98,#N/A,#N/A,#N/A,#N/A,56.09
2016-09-15,#N/A,36.41,133.23,#N/A,#N/A,#N/A,37.29,#N/A,#N/A,0.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.88,#N/A,#N/A,#N/A,#N/A,55.86
2016-09-16,#N/A,35.49,130.7,#N/A,#N/A,#N/A,36.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.23,#N/A,#N/A,#N/A,#N/A,55.14
2016-09-19,#N/A,35.44,129.96,#N/A,#N/A,#N/A,37.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.44,#N/A,#N/A,#N/A,#N/A,55.53
2016-09-20,#N/A,35.15,129.73,#N/A,#N/A,#N/A,37.63,#N/A,#N/A,0.115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.905,#N/A,#N/A,#N/A,#N/A,55.91
2016-09-21,#N/A,34.67,130.5,#N/A,#N/A,#N/A,38.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.25,#N/A,#N/A,#N/A,#N/A,55.65
2016-09-22,#N/A,35.25,127.87,#N/A,#N/A,#N/A,38.5,#N/A,#N/A,0.115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.5,#N/A,#N/A,#N/A,#N/A,53.2
2016-09-23,#N/A,35.55,133.7,#N/A,#N/A,#N/A,38.78,#N/A,#N/A,0.113875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.72,#N/A,#N/A,#N/A,#N/A,54.05
2016-09-26,#N/A,34.93,130.23,#N/A,#N/A,#N/A,38.04,#N/A,#N/A,0.113875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.13,#N/A,#N/A,#N/A,#N/A,53.3
2016-09-27,#N/A,36,134.05,#N/A,#N/A,#N/A,39.21,#N/A,#N/A,0.115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.95,#N/A,#N/A,#N/A,#N/A,53.54
2016-09-28,#N/A,35.84,132.72,#N/A,#N/A,#N/A,39.23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.88,#N/A,#N/A,#N/A,#N/A,54.04
2016-09-29,#N/A,35.82,130.35,#N/A,#N/A,#N/A,39.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.66,#N/A,#N/A,#N/A,#N/A,53.44
2016-09-30,#N/A,36.61,132.07,#N/A,#N/A,#N/A,39.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.53,#N/A,#N/A,#N/A,#N/A,53.51
2016-10-03,#N/A,37.7,135.67,#N/A,#N/A,#N/A,39.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.74,#N/A,#N/A,#N/A,#N/A,53.57
2016-10-04,#N/A,37.63,140.19,#N/A,#N/A,#N/A,40.15,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.64,#N/A,#N/A,#N/A,#N/A,53
2016-10-05,#N/A,37.87,139.63,#N/A,#N/A,#N/A,40.32,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.16,#N/A,#N/A,#N/A,#N/A,53.17
2016-10-06,#N/A,38.17,142.36,#N/A,#N/A,#N/A,39.94,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.99,#N/A,#N/A,#N/A,#N/A,53.08
2016-10-07,#N/A,37.73,144.93,#N/A,#N/A,#N/A,38.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.24,#N/A,#N/A,#N/A,#N/A,52.95
2016-10-10,#N/A,38.89,149.25,#N/A,#N/A,#N/A,39.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.88,#N/A,#N/A,#N/A,#N/A,52.35
2016-10-11,#N/A,38.2,148.81,#N/A,#N/A,#N/A,38.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.12,#N/A,#N/A,0.002188,#N/A,52.05
2016-10-12,#N/A,37.38,149.42,#N/A,#N/A,#N/A,39.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.17,#N/A,#N/A,#N/A,#N/A,52.39
2016-10-13,#N/A,39.24,153.45,#N/A,#N/A,#N/A,40.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.58,#N/A,#N/A,#N/A,#N/A,53.29
2016-10-14,#N/A,38.65,152.98,#N/A,#N/A,#N/A,40.04,#N/A,#N/A,0.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.78,#N/A,#N/A,#N/A,#N/A,52.08
2016-10-17,#N/A,38.58,153.1,#N/A,#N/A,#N/A,39.35,#N/A,#N/A,0.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.82,#N/A,#N/A,#N/A,#N/A,53.85
2016-10-18,#N/A,39.35,154.45,#N/A,#N/A,#N/A,39.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.2,#N/A,#N/A,#N/A,#N/A,54.1
2016-10-19,#N/A,40.63,157.2,#N/A,#N/A,#N/A,40.9,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.01,#N/A,#N/A,#N/A,#N/A,54.15
2016-10-20,#N/A,40.59,155.75,#N/A,#N/A,#N/A,41.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.5,#N/A,#N/A,#N/A,#N/A,54.35
2016-10-21,#N/A,39.9,155.55,#N/A,#N/A,#N/A,41.17,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.51,#N/A,#N/A,#N/A,#N/A,55.05
2016-10-24,#N/A,39.83,154.95,#N/A,#N/A,#N/A,41.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.84,#N/A,#N/A,#N/A,#N/A,55.15
2016-10-25,#N/A,39.69,153.9,#N/A,#N/A,#N/A,41.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.66,#N/A,#N/A,#N/A,#N/A,55.45
2016-10-26,#N/A,39.32,153.95,#N/A,#N/A,#N/A,41.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.09,#N/A,#N/A,#N/A,#N/A,54.65
2016-10-27,#N/A,39.91,133.95,#N/A,#N/A,#N/A,41.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.24,#N/A,#N/A,#N/A,#N/A,54.45
2016-10-28,#N/A,40.06,136.1,#N/A,#N/A,#N/A,41.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.05,#N/A,#N/A,#N/A,#N/A,54.5
2016-10-31,#N/A,40.6,137.9,#N/A,#N/A,#N/A,41.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.93,#N/A,#N/A,#N/A,#N/A,54.35
2016-11-01,#N/A,39.8,135.55,#N/A,#N/A,#N/A,41.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.82,#N/A,#N/A,#N/A,#N/A,54.4
2016-11-02,#N/A,39.71,134.9,#N/A,#N/A,#N/A,41.93,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.06,#N/A,#N/A,#N/A,#N/A,54.1
2016-11-03,#N/A,39.38,135.15,#N/A,#N/A,#N/A,41.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.98,#N/A,#N/A,#N/A,#N/A,53.85
2016-11-04,#N/A,39.74,136.35,#N/A,#N/A,#N/A,42.88,#N/A,#N/A,0.177,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.02,#N/A,#N/A,#N/A,#N/A,53.6
2016-11-07,#N/A,41.49,140.2,#N/A,#N/A,#N/A,44.21,#N/A,#N/A,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.63,#N/A,#N/A,#N/A,#N/A,55.55
